100 1.357533
200 5.111785
300 9.773096
400 17.836031
500 26.497212
600 38.449783
700 50.987412
800 66.771192
900 86.044900
1000 103.847176
1100 126.474538
1200 148.209417
1300 175.232444
1400 202.335125
1500 231.748857
1600 263.017667
1700 297.792800
1800 334.059000
1900 370.481250
2000 410.603333
2100 453.732000
2200 496.462333
2300 542.636667
2400 588.661000
